ZZ_AS_GESTELL_BERATER;F211;1;33.0;0.0;1;0;EQ;KS;;;
ZZ_AS_GESTELL_BERATER;PIEZO;1;226.0;38.0;1;1;EQ;PIZ0;;;
ZZ_AS_GESTELL_BERATER;PIEZO;2;227.0;0.0;0;0;EQ;PIZ1;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;1;229.0;40.0;1;0;EQ;FSD5;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;2;230.0;41.0;0;0;EQ;FSD7;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;3;231.0;42.0;0;0;EQ;FSD1;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;4;232.0;43.0;0;0;EQ;FSD3;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;5;233.0;44.0;0;0;EQ;FSD9;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;6;234.0;45.0;0;0;EQ;FSD10;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;7;235.0;46.0;0;0;EQ;FSD15;;;
ZZ_AS_GESTELL_BERATER;FUSS_DESIGN;8;236.0;47.0;0;0;EQ;FSD16;;;
ZZ_AS_GESTELL_BERATER;F11;1;28.0;0.0;1;0;EQ;AL;;;
ZZ_AS_GESTELL_BERATER;F11;2;29.0;0.0;0;0;EQ;AM;;;
ZZ_AS_GESTELL_BERATER;F11;3;30.0;0.0;0;0;EQ;GK;;;
ZZ_AS_GESTELL_BERATER;F11;4;31.0;0.0;0;0;EQ;GW;;;
ZZ_AS_GESTELL_BERATER;F11;5;32.0;0.0;0;0;EQ;KH;;;
ZZ_AS_GESTELL_BERATER;F11;6;33.0;0.0;0;0;EQ;KS;;;
ZZ_AS_GESTELL_BERATER;F11;7;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_GESTELL_BERATER;F11;8;77.0;0.0;0;0;EQ;KSS;;;
ZZ_AS_GESTELL_BERATER;F11;9;35.0;49.0;0;0;EQ;PK;;;
ZZ_AS_GESTELL_BERATER;F11;10;213.0;50.0;0;0;EQ;GC;;;
ZZ_AS_GESTELL_BERATER;GST_COVER;1;239.0;0.0;1;1;EQ;GTC0;;;
ZZ_AS_GESTELL_BERATER;GST_COVER;2;240.0;52.0;0;0;EQ;GTC1;;;
ZZ_AS_GESTELL_BERATER;GST_COVER;3;241.0;53.0;0;0;EQ;GTC2;;;
ZZ_AS_GESTELL_BERATER;GST_COVER;4;242.0;52.0;0;0;EQ;GTC3;;;
ZZ_AS_GESTELL_BERATER;GST_COVER;5;243.0;53.0;0;0;EQ;GTC4;;;
ZZ_AS_GESTELL_BERATER;F213;1;28.0;0.0;1;0;EQ;AL;;;
ZZ_AS_GESTELL_BERATER;F213;2;29.0;0.0;0;0;EQ;AM;;;
ZZ_AS_GESTELL_BERATER;F213;3;30.0;0.0;0;0;EQ;GK;;;
