723;nl;1;/;TALO.YOU - AANBOUWTAFEL DUBBELE WERKPLEK BOOGVORM 600 mm breed
736;de;1;/;TALO.YOU - ANBAUTISCH RUNDBOGEN 800 mm breit
736;en;1;/;TALO.YOU - EXTENSION DESK ROUND ARCH 800 mm wide
736;fr;1;/;TALO.YOU - TABLE JUXTAPOSABLE ARCHE RONDE 800 mm large
736;nl;1;/;TALO.YOU - AANBOUWTAFEL RONDE BOOG 800 mm breed
737;de;1;/;TALO.YOU - AUFLAGE F.PERSONAL BOX
737;en;1;/;TALO.YOU - OVERLAY F.PERSONAL BOX
737;fr;1;/;TALO.YOU - REVÊTEMENT P.PERSONAL BOX
737;nl;1;/;TALO.YOU - OPLEGGER V.PERSONAL BOX
869;de;1;/;TALO.YOU - AUFNAHME ORGSCH. F.FLACHBILDSCHIRMHALTER
869;en;1;/;TALO.YOU - RCEPTION ORGANIZER RAIL FOR FLAT SCREEN HOLDER
869;fr;1;/;TALO.YOU - RÈCEPTION RAIL D'OEGANISATION POUR SUPPORT POUR ÉCRAN PLAT
869;nl;1;/;TALO.YOU - OPNEMING ORGANISATIERAIL VOOR FLATSCREEN BEELDSCHERMHOUDER
873;de;1;/;TALO.YOU - BODEN F.ANBAUREGAL 400x800 mm
873;en;1;/;TALO.YOU - FLOOR FOR SHELF EXTENSION ELEMENT 400x800 mm
873;fr;1;/;TALO.YOU - FOND P. ÉLÉMENT RAPPORTÉ DE RAYONNAGE 400x800 mm
873;nl;1;/;TALO.YOU - GROND V. OPEN KAST AANBOUWELEMENT 400x800 mm
874;de;1;/;TALO.YOU - BEFESTIGUNG F.PERSONAL BOX
874;en;1;/;TALO.YOU - FIXING F.PERSONAL BOX
874;fr;1;/;TALO.YOU - FIXATION P.PERSONAL BOX
874;nl;1;/;TALO.YOU - BEVESTIGING V.PERSONAL BOX
880;de;1;/;TALO.YOU - 2 VERBINDER FUER TISCHPLATTEN
880;en;1;/;TALO.YOU - 2 TALO.YOU - 2 LINKS FOR TOPS
880;fr;1;/;TALO.YOU - 2 CONNECTEURS POUR PLATEAUX
880;nl;1;/;TALO.YOU - 2 SCHAKEL VOOR BLADEN
881;de;1;/;TALO.YOU - GESTELL ENDELEMENT BOOTSFORM 4-FUSS
881;en;1;/;TALO.YOU - FRAME END ELEMENT BOAT-SHAPED 4-FOOT
881;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT FINAL FORME BATEAU 4 PIEDS
881;nl;1;/;TALO.YOU - FRAME EINDELEMENT TONVORM 4-POOT
905;de;1;/;TALO.YOU - GESTELL BESPRECHUNGSTISCH RECHTECKFORM 4-FUSS
905;en;1;/;TALO.YOU - FRAME MEETING TABLE RECTANGULAR FORM 4-FOOT
905;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION FORME RECTANGULAIRE 4 PIEDS
905;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL RECHTHOEKVORM 4-POOT
906;de;1;/;TALO.YOU - GESTELL ZWISCHENELEMENT RECHTECKFORM 4-FUSS
906;en;1;/;TALO.YOU - FRAME INTERMEDIATE ELEMENT RECTANGULAR FORM 4-FOOT
906;fr;1;/;TALO.YOU - PIÉTEMENT ELÉMENT INTERMÉDIAIRE FORME RECTANGULAIRE 4 PIEDS
906;nl;1;/;TALO.YOU - FRAME TUSSENELEMENT RECHTHOEKVORM 4-POOT
907;de;1;/;TALO.YOU - GESTELL ANFANGSELEMENT BOOTSFORM 4-FUSS
907;en;1;/;TALO.YOU - FRAME STARTER ELEMENT BOAT-SHAPED 4-FOOT
907;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT DE DÉPART FORME BATEAU 4 PIEDS
907;nl;1;/;TALO.YOU - FRAME BEGINELEMENT TONVORM 4-POOT
908;de;1;/;TALO.YOU - GESTELL ANFANGSELEMENT RECHTECKFORM 4-FUSS
908;en;1;/;TALO.YOU - FRAME STARTER ELEMENT RECTANGULAR FORM 4-FOOT
908;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT DE DÉPART FORME RECTANGULAIRE 4 PIEDS
908;nl;1;/;TALO.YOU - FRAME BEGINELEMENT RECHTHOEKVORM 4-POOT
909;de;1;/;TALO.YOU - GESTELL BESPRECHUNGSTISCH BOOTSFORM 4-FUSS
909;en;1;/;TALO.YOU - FRAME MEETING TABLE BOAT-SHAPED 4-FOOT
909;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION FORME BATEAU 4 PIEDS
909;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL TONVORM 4-POOT
914;de;1;/;TALO.YOU - GESTELL BESPRECHUNGSTISCH RECHTECKFORM 4-FUSS
914;en;1;/;TALO.YOU - FRAME MEETING TABLE RECTANGULAR FORM 4-FOOT
914;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION FORME RECTANGULAIRE 4 PIEDS
914;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL RECHTHOEKVORM 4-POOT
917;de;1;/;TALO.YOU - GESTELL ANFANGSELEMENT BOOTSFORM
917;en;1;/;TALO.YOU - FRAME STARTER ELEMENT BOAT-SHAPED
917;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT DE DÉPART FORME BATEAU
917;nl;1;/;TALO.YOU - FRAME BEGINELEMENT TONVORM
921;de;1;/;TALO.YOU - GESTELL ANFANGSELEMENT RECHTECKFORM
921;en;1;/;TALO.YOU - FRAME STARTER ELEMENT RECTANGULAR FORM
921;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT DE DÉPART FORME RECTANGULAIRE
921;nl;1;/;TALO.YOU - FRAME BEGINELEMENT RECHTHOEKVORM
923;de;1;/;TALO.YOU - GESTELL ANFANGSELEMENT TRAPEZFORM
923;en;1;/;TALO.YOU - FRAME STARTER ELEMENT TRAPEZOIDAL FORM
923;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT DE DÉPART FORME TRAPÉZOÏDALE
923;nl;1;/;TALO.YOU - FRAME BEGINELEMENT TRAPEZIUMVORM
924;de;1;/;TALO.YOU - GESTELL BESPR.TISCH BOOTSFORM
924;en;1;/;TALO.YOU - FRAME MEETING TABLE, BOAT-SHAPED
924;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION, FORME BATEAU
924;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL, TONVORM
944;de;1;/;TALO.YOU - GESTELL ENDELEMENT BOOTSFORM
944;en;1;/;TALO.YOU - FRAME END ELEMENT BOAT-SHAPED
944;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT FINAL FORME BATEAU
944;nl;1;/;TALO.YOU - FRAME EINDELEMENT TONVORM
945;de;1;/;TALO.YOU - GESTELL ENDELEMENT RECHTECKFORM
945;en;1;/;TALO.YOU - FRAME END ELEMENT RECTANGULAR FORM
945;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT FINAL FORME RECTANGULAIRE
945;nl;1;/;TALO.YOU - FRAME EINDELEMENT RECHTHOEKVORM
946;de;1;/;TALO.YOU - GESTELL ENDELEMENT TRAPEZFORM
946;en;1;/;TALO.YOU - FRAME END ELEMENT TRAPEZOIDAL FORM
946;fr;1;/;TALO.YOU - PIÉTEMENT ÉLÉMENT FINAL FORME TRAPÉZOÏDALE
946;nl;1;/;TALO.YOU - FRAME EINDELEMENT TRAPEZIUMVORM
947;de;1;/;TALO.YOU - GESTELL BESPRECHUNGSTISCH HALBE BOOTSFORM
947;en;1;/;TALO.YOU - FRAME MEETING TABLE HALF BOAT SHAPE
947;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION FORME DE DEMI-BATEAU
947;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL HALVE TONVORM
951;de;1;/;TALO.YOU - GESTELL BESPR.TISCH RECHTECKFORM
951;en;1;/;TALO.YOU - FRAME MEETING TABLE, RECTANGULAR FORM
951;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION, FORME RECTANGULAIRE
951;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL, RECHTHOEKVORM
968;de;1;/;TALO.YOU - GESTELL BESPR.TISCH OVALFORM
968;en;1;/;TALO.YOU - FRAME MEETING TABLE, OVAL FORM
968;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION, FORME OVAL
968;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL, OVAALVORM
970;de;1;/;TALO.YOU - GESTELL BESPRECHUNGSTISCH STADIONFORM
970;en;1;/;TALO.YOU - FRAME MEETING TABLE STADIUM-SHAPED
970;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION FORME DU STADE
970;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL STADIONVORM
971;de;1;/;TALO.YOU - GESTELL BESPRECHUNGSTISCH TRAPEZFORM
971;en;1;/;TALO.YOU - FRAME MEETING TABLE TRAPEZOIDAL FORM
971;fr;1;/;TALO.YOU - PIÉTEMENT TABLE DE RÉUNION FORME TRAPÉZOÏDALE
971;nl;1;/;TALO.YOU - FRAME VERGADERTAFEL TRAPEZIUMVORM
972;de;1;/;TALO.YOU - GESTELL ZWISCHENELEMENT RECHTECKFORM
972;en;1;/;TALO.YOU - FRAME INTERMEDIATE ELEMENT RECTANGULAR FORM
972;fr;1;/;TALO.YOU - PIÉTEMENT ELÉMENT INTERMÉDIAIRE FORME RECTANGULAIRE
972;nl;1;/;TALO.YOU - FRAME TUSSENELEMENT RECHTHOEKVORM
973;de;1;/;TALO.YOU - BLOCK KOMBI
973;en;1;/;TALO.YOU - BLOCK COMBI
973;fr;1;/;TALO.YOU - BLOCK COMBI
973;nl;1;/;TALO.YOU - BLOCK COMBI
975;de;1;/;TALO.YOU - PLATTE ENDELEMENT BOOTSFORM 4-FUSS
975;en;1;/;TALO.YOU - TOP END ELEMENT BOAT-SHAPED 4-FOOT
975;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT FINAL FORME BATEAU 4 PIEDS
975;nl;1;/;TALO.YOU - BLAD EINDELEMENT TONVORM 4-POOT
1003;de;1;/;TALO.YOU - PLATTE ENDELEMENT RECHTECKFORM 4-FUSS
1003;en;1;/;TALO.YOU - TOP  END ELEMENT RECTANGULAR FORM 4-FOOT
1003;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT FINAL FORME RECTANGULAIRE 4 PIEDS
1003;nl;1;/;TALO.YOU - BLAD  EINDELEMENT RECHTHOEKVORM 4-POOT
1006;de;1;/;TALO.YOU - PLATTE ZWISCHENELEMENT RECHTECKFORM 4-FUSS
1006;en;1;/;TALO.YOU - TOP INTERMEDIATE ELEMENT RECTANGULAR FORM 4-FOOT
1006;fr;1;/;TALO.YOU - PLATEAU ELÉMENT INTERMÉDIAIRE FORME RECTANGULAIRE 4 PIEDS
1006;nl;1;/;TALO.YOU - BLAD TUSSENELEMENT RECHTHOEKVORM 4-POOT
1007;de;1;/;TALO.YOU - PLATTE ANFANGSELEMENT BOOTSFORM 4-FUSS
1007;en;1;/;TALO.YOU - TOP STARTER ELEMENT BOAT-SHAPED 4-FOOT
1007;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT DE DÉPART FORME BATEAU 4 PIEDS
1007;nl;1;/;TALO.YOU - BLAD BEGINELEMENT TONVORM 4-POOT
1008;de;1;/;TALO.YOU - PLATTE ANFANGSELEMENT RECHTECKFORM 4-FUSS
1008;en;1;/;TALO.YOU - TOP STARTER ELEMENT RECTANGULAR FORM 4-FOOT
1008;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT DE DÉPART FORME RECTANGULAIRE 4 PIEDS
1008;nl;1;/;TALO.YOU - BLAD BEGINELEMENT RECHTHOEKVORM 4-POOT
1009;de;1;/;TALO.YOU - PLATTE BESPRECHUNGSTISCH BOOTSFORM 4-FUSS
1009;en;1;/;TALO.YOU - TOP MEETING TABLE BOAT-SHAPED 4-FOOT
1009;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION FORME BATEAU 4 PIEDS
1009;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL TONVORM 4-POOT
1010;de;1;/;TALO.YOU - PLATTE BESPRECHUNGSTISCH RECHTECKFORM 4-FUSS
1010;en;1;/;TALO.YOU - TOP MEETING TABLE RECTANGULAR FORM 4-FOOT
1010;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION FORME RECTANGULAIRE 4 PIEDS
1010;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL RECHTHOEKVORM 4-POOT
1011;de;1;/;TALO.YOU - PLATTE ANFANGSELEMENT BOOTSFORM
1011;en;1;/;TALO.YOU - TOP STARTER ELEMENT BOAT-SHAPED
1011;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT DE DÉPART FORME BATEAU
1011;nl;1;/;TALO.YOU - BLAD BEGINELEMENT TONVORM
1012;de;1;/;TALO.YOU - PLATTE ANFANGSELEMENT RECHTECKFORM
1012;en;1;/;TALO.YOU - TOP STARTER ELEMENT RECTANGULAR FORM
1012;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT DE DÉPART FORME RECTANGULAIRE
1012;nl;1;/;TALO.YOU - BLAD BEGINELEMENT RECHTHOEKVORM
1013;de;1;/;TALO.YOU - PLATTE ANFANGSELEMENT TRAPEZFORM
1013;en;1;/;TALO.YOU - TOP STARTER ELEMENT TRAPEZOIDAL FORM
1013;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT DE DÉPART FORME TRAPÉZOÏDALE
1013;nl;1;/;TALO.YOU - BLAD BEGINELEMENT TRAPEZIUMVORM
1014;de;1;/;TALO.YOU - PLATTE BESPR.TISCH BOOTSFORM
1014;en;1;/;TALO.YOU - TOP MEETING TABLE, BOAT-SHAPED
1014;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION, FORME BATEAU
1014;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL, TONVORM
1015;de;1;/;TALO.YOU - PLATTE ENDELEMENT BOOTSFORM
1015;en;1;/;TALO.YOU - TOP END ELEMENT BOAT-SHAPED
1015;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT FINAL FORME BATEAU
1015;nl;1;/;TALO.YOU - BLAD EINDELEMENT TONVORM
1016;de;1;/;TALO.YOU - PLATTE ENDELEMENT RECHTECKFORM
1016;en;1;/;TALO.YOU - TOP END ELEMENT RECTANGULAR FORM
1016;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT FINAL FORME RECTANGULAIRE
1016;nl;1;/;TALO.YOU - BLAD EINDELEMENT RECHTHOEKVORM
1017;de;1;/;TALO.YOU - PLATTE ENDELEMENT TRAPEZFORM
1017;en;1;/;TALO.YOU - TOP END ELEMENT TRAPEZOIDAL FORM
1017;fr;1;/;TALO.YOU - PLATEAU ÉLÉMENT FINAL FORME TRAPÉZOÏDALE
1017;nl;1;/;TALO.YOU - BLAD EINDELEMENT TRAPEZIUMVORM
1018;de;1;/;TALO.YOU - PLATTE BESPRECHUNGSTISCH HALBE BOOTSFORM
1018;en;1;/;TALO.YOU - TOP MEETING TABLE HALF BOAT SHAPE
1018;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION FORME DE DEMI-BATEAU
1018;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL HALVE TONVORM
