WPBTO;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTO;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTO;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTS;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTS;2;TischBESPRECHUNG_Masse;612.0;0
WPBTS;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTS;4;TischBESPRECHUNG_Platte;618.0;0
WPBTS;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTS;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTS;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTT;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTT;2;TischBESPRECHUNG_Masse;612.0;0
WPBTT;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTT;4;TischBESPRECHUNG_Platte;618.0;0
WPBTT;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTT;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTT;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPBTZWIN;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPBTZWIN;2;TischBESPRECHUNG_Masse;612.0;0
WPBTZWIN;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPBTZWIN;4;TischBESPRECHUNG_Platte;618.0;0
WPBTZWIN;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPBTZWIN;6;TischBESPRECHUNG_Elektro;620.0;0
WPBTZWIN;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPERKONS;1;ZZ_AS_ZUBEHOER135_F;;0
WPESBPETMS;1;MONO_PANEEL;;0
WPFBH;1;ZZ_FLACHBILDSCHIRMH;;0
WPGMS;1;ZZ_AS_GESTELL_MONO;;0
WPGSTABDGFUSS;1;ZZ_AS_ABDECKUNG_FUSSAUSLEGER;;0
WPGSTAFUSS;1;ZZ_AS_FUSS_A_FUSS;;0
WPGSTFUSS;1;ZZ_AS_FUSSAUSLEGER;;0
WPGSTFUSSMS;1;ZZ_AS_MONO_FUSS;;0
WPGSTMOTSET;1;ZZ_AS_WPGSTMOTSET;;0
WPGSTRLPB;1;ZZ_AS_ZUBEHOER135_M;;0
WPGSTSAEUL;1;ZZ_AS_SAEULE135_A;;0
WPGSTSAEULMS;1;ZZ_AS_MONO_SAEULE;;0
WPGSTSEIABDK;1;ZZ_AS_ZUBEHOER135_A;;0
WPGSTTFUSS;1;ZZ_AS_FUSS_T_FUSS;;0
WPHANDS;1;ZZ_AS_ZUBEHOER135_C_WPHANDS;;0
WPHKWKON;1;ZZ_AS_ZUBEHOER135_P;;0
WPHKWPL;1;ZZ_AS_ZUBEHOER135_P;;0
WPHUELFBHM2;1;ZUBEHOER_HUELSEN;;0
WPHUELFBHM8;1;ZUBEHOER_HUELSEN;;0
WPKEYSTPB;1;ZZ_AS_ZUBEHOER135_L;;0
WPKGS;1;ZZ_AS_GESTELL_STAFFEL;;0
WPKLEMFBH;1;ZZ_FLACHBILDSCHIRMH_ZUBEHOER;;0
WPKOLLSENSOR;1;ZUBEHOER_A;;0
WPKPS;1;ZZ_AS_PLATTE_STAFFEL;;0
WPKTS;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPKTS;2;TischSTAFFEL_Masse;612.0;0
WPKTS;3;TischSTAFFEL_Gestellvariante;613.0;0
WPKTS;4;TischSTAFFEL_Platte;618.0;0
WPKTS;5;TischSTAFFEL_Gestellausfuehrung;619.0;0
WPKTS;6;TischSTAFFEL_Elektro;620.0;0
WPKTS;7;TischSTAFFEL_Sonstiges;654.0;0
